track_id,track_genre
50Jrmqeu2Ko23HjJygRjbU,afrobeat
6ERSeYdw1JMv58g3CHrOQU,afrobeat
5HJzIQ6RNQpuyy50wvQ8Ux,afrobeat
7eG4wGLxKZmNtMKfaSVM4a,afrobeat
7HGpejbjHQb4WE5VFKuAfm,afrobeat
5gnfa0m0V9BPc4txlYtB9E,afrobeat
4FKbTVcxnC3u2Cq2Bam1xP,afrobeat
6kChpaCoPoh7WY84iSpWk9,afrobeat
5SeUD53c2e4fyuHZ7cPOyM,afrobeat
2sSxCkBPaHbTlbLUdO7v6X,afrobeat
5MYEsQRQLp9H82wBUHq8cP,afrobeat
5TgyYzvxGsPAQwcdpY5f5X,afrobeat
6vCaE0f8dWkjgytfnTka9v,afrobeat
6wWH1NP5tx5nogRyrD4EbT,afrobeat
29CBLtJrvyVxdJ41seRiZp,afrobeat
6ktAmfgWeLggafxIDw374F,afrobeat
09z2Sw68BabiCQ4ZEKjPfu,afrobeat
3cYQvXCTPcolOTsDSTfV0j,afrobeat
7dfQM5NkuXIuUOGojEhjNd,afrobeat
1jlKdNbOA90rjnt88GJnwO,afrobeat
3lB31lvF4GEwKwMgFWwCJ7,afrobeat
6GL0fX7lcTWiWqdCocOLk7,afrobeat
3JIKbZm4XjwM2BcuK5pSHw,afrobeat
1W6txMoK3kxBkc5IttrwiA,afrobeat
3RZoPvPHZsPTTc94DfWSCL,afrobeat
3bMQUvGEAib8rYvKWWKu9m,afrobeat
5GMhgIyKbUlcw05h394yvl,afrobeat
1lwEMGPkTdq4DezUUS36cS,afrobeat
7dTzsEPl84MJwS9Nj4M2IM,afrobeat
2Z6Vb2vK1IBI6RTnqCbeCA,afrobeat
66EEMEodoRLzZ4grinLinM,afrobeat
3tAJQ21Hp60pa9qImKcjOl,afrobeat
3NGkNPtXtTXV5VqiLpGgLd,afrobeat
0RDBflsJy6WW3dB88RHRR5,afrobeat
6hFPFh4rr1gJiO6JE1BVbD,afrobeat
6e5hyCF3qVFEtPm7QsRiw1,afrobeat
66K7mJTgNut9ID8UHFs3V7,afrobeat
2tj57Lw8MfcLdnYis7zWne,afrobeat
6RrPNGP67F2mH28EPxqmGY,afrobeat
2SrhBEuMawaayICmckMdlM,afrobeat
1QmgrcZquzAfW1OMALh1yb,afrobeat
0AAk1eycDCCsCe3AP7NKhq,afrobeat
1f525vw1csOSQWAezL0YKf,afrobeat
7Ig85CHnKlZUzicGbgVjhJ,afrobeat
2Ef4mtuC9eXOa37ESXA7QO,afrobeat
5cvUZ6S7CavCGeGPTJGa7f,afrobeat
62GZeJlAOU3GM6BY6Myg3Q,afrobeat
7eXA7AJdR992WM2oo7C5fN,afrobeat
36aaYsnvpWRGRByxTOdRhF,afrobeat
6kWy9wZQbKVT7nmn9VWSjF,afrobeat
33oCXKT4yR7tMR9o1E174r,afrobeat
22zhfelopv8Xv6s26aoJof,afrobeat
4s745NgYuKpZpgcC4SS91y,afrobeat
2YihM9XOmwQHahqSpOui9C,afrobeat
5KPjNZYPSOzFycfWtwuAaX,afrobeat
73II8WjkIk5TyuUiHeYYHw,afrobeat
3nbKTtv513rzhGFgtWhGJ4,afrobeat
7JC0cOaZHSSH5865V7d44K,afrobeat
5QkUh3JKMlKETQEdz4RjAs,afrobeat
2A6GDPdffUJyF3ubEqCWbQ,afrobeat
74ZYdKyVYgiemIALe3w5Za,afrobeat
6tQHdDEbTulw2cMhO5SxEA,afrobeat
5Vmk3HHkPcatdSUHdrSwzk,afrobeat
4z4whpvrJuYUdD0tdOJvCJ,afrobeat
3wyxQsKqIesrKkca3nGMWJ,afrobeat
7pEd3kku2USJMe8EsA67cL,afrobeat
7f9WCjVd3u8XGYJ5jfrDpJ,afrobeat
1elI9IOBskmT6IHYbtjc8F,afrobeat
1nIecoI1sx4ssu9Q0T7dnz,afrobeat
3hlQG5mVjjR5MupseJXkid,afrobeat
6vxVWANYDzpoWJcF4vVbr2,afrobeat
74G3HqFHDBqvev3Gow0luE,afrobeat
1dxYM3qSzXe2O2RJ3rK3KI,afrobeat
41irZgb5B8FQrOghV9nMtg,afrobeat
2m6S1lrrGejWr1FOYyW7kP,afrobeat
7f80RhVUNhBp0c0P0uqUT3,afrobeat
7tUhh4MxnkgNvasB6ZxlAu,afrobeat
6pwSBqZPf8gT6mWrCqrAAh,afrobeat
4RmKtKTlBwyfeRXjzADJGl,afrobeat
1xuYajTJZh8zZrPRmUaagf,afrobeat
2IbztleYrj67nOjHQATCQ2,afrobeat
0hvUNtmLVhnOXhZmkNtyqh,afrobeat
4ZlesHyYfr8PQPUs0SnWDE,afrobeat
3tFS1lOvSjabTFmOPTNifs,afrobeat
11XWPGHeK0e82Jmtu56G4R,afrobeat
19AnofCWfqlq9Hh36CLxpI,afrobeat
7l4KRMSrdLkC3M25I7HpoR,afrobeat
6y53DcvbGDE8APnShmAuUA,afrobeat
3ykTMt7CD5jgJOY27NWceD,afrobeat
0tXQlZrIM2qHF1TpUYtZ5Z,afrobeat
1NdstGJRxpP8qhiYzfJTBX,afrobeat
3wkG6NehREVt1DhwFP0fuB,afrobeat
1QaPhw2LrjGzkNtqgl3klY,afrobeat
6351i7WOJI5fYE74IJFksw,afrobeat
2MknNWM4STvGCbemt1Xk6G,afrobeat
7ciR1EdFZByMTaORkD7DkH,afrobeat
030RVDutkfRcbxnvP4OjuK,afrobeat
0s6ISXTrjKbtUM6dO5KXo8,afrobeat
17bl9u71tBl57OoNH5yA40,afrobeat
50LJqLWGPbFdDK8wUmdjxe,afrobeat
2t6XaEhrYLYP6ysVveqiFr,afrobeat
62UAojbZVLY5VpkV3jHJHK,afrobeat
2sGffckrjh7SGWh2cot4nz,afrobeat
3q4Nj8MNPkiESXmnBnJc97,afrobeat
2kXcbzDysxMAoOcM4Gtrkq,afrobeat
6tLJ6F2PNFmQfZlaJQqblS,afrobeat
63PxVRm13C7DunBBLlxJVo,afrobeat
4IjqZHdMBD6hAGSSNcAWZc,afrobeat
589SiueQ3yldZpKQMBGKk5,afrobeat
2knuucaDknfBuwjUMqDo75,afrobeat
01WVTVy1SxkOJ9wtwSioWL,afrobeat
5BMVxBrKnM0kJ7PsQ7zj0d,afrobeat
0XHkGVCs5hxW2gtHnPHkJi,afrobeat
0MOJfHIEDvEmhLzZnvDQ16,afrobeat
4fYTQfOVDBxlPrugtBgtIt,afrobeat
3mecpQUsNEqBgIk35tdkf4,afrobeat
3pl6CTfTPwJKYbRn39oidc,afrobeat
0TRn6e7Sh2xxivVePHv0J0,afrobeat
622TQRdxU1ELBgpEkkn1SS,afrobeat
4fb7CtOq5pb3gNcC6ebfQF,afrobeat
0Xe9Yb3MKkQvJuxgBXMleu,afrobeat
7t6NlBZL2MmNjcF70Xl71G,afrobeat
67PY8HBV98iVLodNXhBk8V,afrobeat
0Wqht20X3ZII115vByDReU,afrobeat
1IrPSbGITPaMwMMEXfb2DJ,afrobeat
6G2M6vvToPz12ghZpeJSGe,afrobeat
7EAIgk0EOZMFg8jr4uKaR8,afrobeat
2nxcxBKWmYn4U2dLb5JDKT,afrobeat
1nsFilaPOtrUhxmRnP2qWi,afrobeat
64SXxSKy3ZIKuGk5vyve7Z,afrobeat
0fOHb3pGgqNVoF857LeWmN,afrobeat
1zr8gucSalWOACeVRFQ9qm,afrobeat
5ILzb89zqyneogu0oPTEEk,afrobeat
5mEJHNaQvNQUuXvAtXXhGK,afrobeat
6SrS9vl9994H54jBT4q4Ff,afrobeat
1goimUATGsvwX5d6aXYSOV,afrobeat
43OczYqGoSzZAXpa3VntDY,afrobeat
7vCz8K2qr4adELUmCvuGDg,afrobeat
7dEpUFOczDDfWP4FekfocW,afrobeat
2vtsCV5XDM4nuBKD0d17mK,afrobeat
1OJpFc9AKsEfBFCywsa6ds,afrobeat
1xI62yXrvcXuLTzUmkmlje,afrobeat
5UFtEx81UIPjQtugmesmcN,afrobeat
3cgDIBKGbvEhdWbDsofQzB,afrobeat
3iQ0daGW8MTp2I4UQvy1ee,afrobeat
2iwuZ15yjlWFvd4pEyiWAr,afrobeat
0MmVBZEFMkmzb837pW9K1H,afrobeat
3Lrltof1vDyKndb4Gwzuoj,afrobeat
07TdcTMx1hzMh3jWXVdZT1,afrobeat
00Ys2R4wKqpKbGMgpZBirL,afrobeat
4BqC9W4fV9irOrKgStgKYr,afrobeat
6hdMslBOhzTh8jsSrJJsHY,afrobeat
72owuO04tFBFbYbGw84tai,afrobeat
2hoTBcSjmzGEVNyR5sL8Qj,afrobeat
6PiIbpaBg3RKXpcGpgRHwQ,afrobeat
4DSM0sLjFLTBI9Vm5eyaLC,afrobeat
4HVmE0XxxufxDQYbOTm4f1,afrobeat
1thso08cTysSSnNaYPVo0D,afrobeat
3mPoQffWmAwupicwjGub6p,afrobeat
1JfcfNnW1pfsaYdqO6Vrkn,afrobeat
3Px454rzMHtIRc9R04QSlB,afrobeat
5tSJNsX4IOsnkjvwq7DGYg,afrobeat
7yIlnsnvzTlOAK14ue9IkF,afrobeat
16zRyplwDUve1JKipYBdEt,afrobeat
3WrBkEccov25wDOcHj2laq,afrobeat
77r13JXhYWifX2up1zcecR,afrobeat
4Q9ZdYqNIF1UhxKsrDkitE,afrobeat
1nEyUPeVFCAjIywCDz2LAP,afrobeat
6yO6OJnhpAHAhngPB2Wb5g,afrobeat
1RIhd7jjWDQwSKsbxxGArN,afrobeat
1TdaQqgKRbiFdO15q1kv6e,afrobeat
3WXd8AWDD0oormqfYpSqJA,afrobeat
0kJg1vDAXOvuPUe4bLii7F,afrobeat
1tndejgd7TG98A3fhYZ8zD,afrobeat
6bsVfiqCFmdUJk0GtGd0R5,afrobeat
2BPrkxZ7JBCwTzyGyJyNaQ,afrobeat
4bsl2cD0lDdXcZ0PZkz1J7,afrobeat
4BgtIY3mw52U8YqwKImWPl,afrobeat
47jJmSxhqyuGUc6VkWYBJt,afrobeat
3NyYDbTIBwCTiW0svrcVjy,afrobeat
3EsHMpDnakftfaFCPctwjo,afrobeat
6J2iYZyg1msLFo37600hLs,afrobeat
7vQpf3W7HaMeqjgYN1a6mu,afrobeat
6PJ11hU6MSUwm8aB0SYXO0,afrobeat
27C5Nl5mQgWjlFNtNiVeHc,afrobeat
0ummD95aMfyssMGkd2pV6f,afrobeat
1CLz0R5abfm5rKzNO6h4MP,afrobeat
6C5bUHukEBdkwYwNFtHWaC,afrobeat
60Lqpl9aw7eWRD8KDjzPwO,afrobeat
0uBOGmKxjIEXUx2pRsxRDB,afrobeat
6arJwZcEnNDWG4La4Rs0zl,afrobeat
6mCl1YEddP0ZB9xM0UnvGy,afrobeat
5zc9sDB5u1KGA1CF8ej2gY,afrobeat
5ye2faNgoLNjbtxQfJqCys,afrobeat
5HXiUV3myUIJbC2v1zs282,afrobeat
0bF5cHljGnTv14Rio2BBGL,afrobeat
4Ygli0ds2PASXt19mG4j8m,afrobeat
0CbNE0yI2EZv9uIwXnP4p5,afrobeat
3zkJuZ7sP69YTS3h8VNVME,afrobeat
3Rx4fQLLlupxqm3inilnhd,afrobeat
6Io6ZmvDOYKm0WM8LY8l9b,afrobeat
6BOncpUpOAP1kKJO13gOkA,afrobeat
38raqcTQ3GEuJ48yBWoJaX,afrobeat
61h8qyAeuCoAPQEMhAcZWf,afrobeat
2ZOMnAID3cCIrboS3rWhqx,afrobeat
7gZlWT3hzZnNJa6Zo45POE,afrobeat
0y3MztD4t3mIPJdKTzYI2Z,afrobeat
7qGrjVQQmh6blinO4DyK3c,afrobeat
1AkJ0KWEvJaziCj9XIdt1v,afrobeat
0OZt04ueuAb8LlRdyqY6BP,afrobeat
3wbqAY2w7UZCHbDyqn1ycV,afrobeat
4ejyjfSHDLKR2AtArlJJ0T,afrobeat
4eJR8xYDtn8EhS3yUD8S3F,afrobeat
2SxZhIMY31SHc73awIteKR,afrobeat
13wF870pnYuvSdrCHnqyvf,afrobeat
5KvJ9xhL93jx9Q8IjDUbdw,afrobeat
5MA7jaAdA1oZ2Jcrz5gqaJ,afrobeat
4HkGf5ZzUMMtN3bgZRGxhh,afrobeat
5aESR5wti306SsXUYGkEbU,afrobeat
3NBweAfNWhU9Zu1xDLHAR8,afrobeat
1Trsjxw3OfwzIVsSuItgIa,afrobeat
5rJSFuBV3QBGTrywHJt5sA,afrobeat
0Wm1tsC40GiduI9BgTcGDv,afrobeat
0oBjCx63OwKT7anxNGO48A,afrobeat
2Yayy5TW88lYwaA2ILPdix,afrobeat
6aM1dvHvOjUSNbWsp3zLdJ,afrobeat
5CWqahxkgdxav7Exsx6qZ9,afrobeat
2yLm7Y9foI71By8rAdYsFE,afrobeat
5pptzEI1LJFtNrhFDH8Vet,afrobeat
5w7p6ON8mq80UkYrpg88S6,afrobeat
1r3UZRusrbX8rz9YdWj6rx,afrobeat
6ysVxh7xhytlvlawdKCklQ,afrobeat
18OzYEBhFuusiRbvkhf6Zl,afrobeat
5gDTvqxpIAAAXLIUPYKsTM,afrobeat
4K42ppHKqdf3798vUg1ult,afrobeat
1GXMf1AsiM1cdMMCtsffa1,afrobeat
0bIcfdH8VWCXcR0KNjDRF2,afrobeat
60xdLXU4rTPmPTPrfelJDf,afrobeat
78DMTISae46jqQmAAYHjJo,afrobeat
0SOmYqBeGm7Hrd0lXseV2e,afrobeat
2Szjsv5SLiGyCPAraUnNvk,afrobeat
3iRkhxe3TU2fiwOLRJWzwx,afrobeat
71JFDYGUhoBkH4w4CPMlUf,afrobeat
3pbjRPcTq1UXgojOXxtkm4,afrobeat
0JPGmJFun8zJ7c15Stj6Sk,afrobeat
0dHPFpfkj1PamVC5agtPkt,afrobeat
3soJuLHTbi96kVgbLTKyeH,afrobeat
4VlJMfwRPnJHZ60TDZDshW,afrobeat
7cROqgeNkyYTMdQ5u5moGS,afrobeat
0y5kQLkbgdCq6ezuXhaT4b,afrobeat
4cAKvnal7hgdawfCUOIx0T,afrobeat
7dUyPK22oxzTZ6NQKj1t4N,afrobeat
6ijWDxNwRbDbxh4QqxkRak,afrobeat
3au2mSWBCtWcWsXUdx6WrH,afrobeat
4OnPHIPgUZq569yffEjt2G,afrobeat
0YHoJxHfIM1vW9APg2nDCw,afrobeat
188TDPhgzmi4Aul27nWlEf,afrobeat
3EtsTQGKkUXaGDmMi7GRfD,afrobeat
1kDAQBl23CrUwt7FQOB8ef,afrobeat
3ZucFCxCGG9Jv1xuPJQF6t,afrobeat
3hefAnE3N74TyKr9IB5LRf,afrobeat
3mDXkZA0M9fmPU74QhmbgT,afrobeat
4JiXeUJqbIroO8Llxgjxwg,afrobeat
5sJFoe1ln1AzL3wr5AebUo,afrobeat
1ckR3uxg55MdmCJPL2vWrT,afrobeat
4ApDoilVOSDv95B0pssAHy,afrobeat
47uN75sZhcmhu947dzPkuo,afrobeat
3N9qP0bV95JnvDvicZCIKQ,afrobeat
77R3mOaInbXGRjTjWlwjug,afrobeat
1B6d6tSoQTZyYalEFVu86p,afrobeat
5aJI7OzC1n3XKVLgYAxgwj,afrobeat
0z9GDwllWJctFf1u4b3QhZ,afrobeat
1k3QxdsAYJMstaAV31ssId,afrobeat
78UQDRUSnojL4fbcXNFSzQ,afrobeat
5RfNONcEtbhBEGwAiDjoEv,afrobeat
2lR5gm2BEy1PFxPSuyTWBU,afrobeat
7znOiQvrH4BlKqL7asr54l,afrobeat
1JBy48ChNqcBo6VDqD9f7y,afrobeat
672sXt55h2Ol2MTcbKR5Sw,afrobeat
6cPzGLgdF4KW6U4Yr5AdTX,afrobeat
2N8b6fVhlEfI5jObBLQF8k,afrobeat
5x790rgT6jBLWKiWo2EeKU,afrobeat
2C68iHWkQU0S8O2F1F0nqy,afrobeat
3UhgLTSdfCO6MCEOnjchNx,afrobeat
2dm8zEG6pMfPJH6OffiHFJ,afrobeat
66BiFRIcXMTc1zxbU3Sh9a,afrobeat
5i2F9XzhI2nFcoxOOENe93,afrobeat
1l0rlELGQxoCAjaUer7jXw,afrobeat
6AYmNlxHIzmAW7mYeaqpNo,afrobeat
2dowoN9yWHcP9yuOSbVSBm,afrobeat
7rUxkhbAsfGNg3YOqwwX4R,afrobeat
1TVxTQCQmmjAB4IynAjX6g,afrobeat
3yPZQKUWJp0iQxCkAh3hoM,afrobeat
74tjFjv7tXcKXCZsCJnwmy,afrobeat
4DQvQ14fFSaasGyaAQao6W,afrobeat
5MO8ptEfzOB2vL0Em14CmO,afrobeat
4YXbgyrVTrEiYyDZglyhLt,afrobeat
4amfVFqZ4yyDaKlJHYQ3ex,afrobeat
0zSAH4WmhEvjbyCsjAn8Cl,afrobeat
5l0lm6XqgUfUVfo87EuTpD,afrobeat
5lARm9DU4b7mCHuTe8kbKb,afrobeat
63FdlZpB78PwdeH29U7aTd,afrobeat
68B0UiX7JPWB8YKEDMK7ru,afrobeat
5p5FBWIR81bz0IDza2Dozm,afrobeat
398y12FgBS3Vw2Q7hQH6bs,afrobeat
3rllhj4WKYq3DG35DhCpRP,afrobeat
1udcRyPUJr8B8N7hAE1Sdm,afrobeat
1PphwDVGRYmR7tGMvdsfo5,afrobeat
6gaUC3ms3gCGggnfTdT2QL,afrobeat
4HA6HwaRTzB0b2hlFV1Ncb,afrobeat
1m25j7wivTQQMZebdPJyO8,afrobeat
5ZSnUYUX2cuOpsSbVo3Wot,afrobeat
4BPfhlDv2iYWwpFgaBf4yO,afrobeat
6v3BRYhBazEhyhm6FeKXL2,afrobeat
6cLtKtakegCY6n7iepcLYJ,afrobeat
3C0K6ldyghoPafc1rde6qJ,afrobeat
5SdeTZrJw0QKJ2J7H1afi7,afrobeat
0dQwKBwUx7bPLjksSyHYYZ,afrobeat
0MAjodNUjLlzRw9hd65QiS,afrobeat
0gGslfeZ5GjK19VcS82Sqa,afrobeat
6TRYv8brfH12SfgV8lMraP,afrobeat
2WcN7sgqqFNZMiMEeLvE3A,afrobeat
5outtQyJ8AQxd4ykOyu8XV,afrobeat
44kT6XsCkSGb9wNQ5qGXvg,afrobeat
7EUnYSsHzHMgAg6pLmAYfx,afrobeat
4I6a6PjNI9RGVt402sTeqh,afrobeat
4CuXyFGGXns7BvvYYCaWA0,afrobeat
174aZteQew30wcq8sPzlW6,afrobeat
3PBZeQmbywJVKdlRBzSg2C,afrobeat
3oZWXld4ObidTo8tShLNxZ,afrobeat
6CtD4OlyP18mLPEhBotviY,afrobeat
342MrQja9hV0VipxM0iuNr,afrobeat
1QGpYmCjN9Jp4MGXXKnlRt,afrobeat
6zeOuFLzYvFOfwedcmz7Nu,afrobeat
7HuER5q1a5dJ0uKrfGrMCj,afrobeat
0PXa2lGQZBqatc4iLCDF7Y,afrobeat
46XxyeE0hOs9RVJWihUZiu,afrobeat
2GS8EFnNZIkWCW4dpvwEVa,afrobeat
2qauC97rpj9Z9owo2RIqHI,afrobeat
3IQvH607gDiHXdT8wnqgtC,afrobeat
1TIr3Py2sKuNPXSe4nhVQE,afrobeat
3LJjkv2PGHC7mnpCJ7O4uU,afrobeat
2cAz2Kjy2Zo1aFav7iITEC,afrobeat
2XWx3cUPgju22NUCbv5e1X,afrobeat
6jxGGknzB1s1fnCKvRt2NC,afrobeat
1CmiXotreN0ISdnfH5an5C,afrobeat
6c5flx9Sfv7qCFlx1aVPSG,afrobeat
2Vpc8EmFu6yz8ERrl47mwm,afrobeat
2aSlPgChCAMHVX2TnfgNXA,afrobeat
1qDozvANiff3iPglEdPJub,afrobeat
1DTljJvfLMNDhbUgy3Jbmt,afrobeat
20YRsH03UqJH37NLydGdgo,afrobeat
2ECHfbGbzm8gTFBAqUMZUw,afrobeat
4L7JX8Uq8VsDRCX8WeePop,afrobeat
4ZVleinztyDBkZkuhybPBY,afrobeat
22RPKKHCEqiEYQMjc7Ed9o,afrobeat
2AsbwhBYcjeA6gkeyOrFMR,afrobeat
4jnwxGBr5mxl8ZoE8OwW7C,afrobeat
2A9PS0ab2c3Jl8E4pRXYW1,afrobeat
3aYgbR0WJfwCRjnRcQqRo0,afrobeat
28i8wrtierqlLXenXZqgRL,afrobeat
6M9fk5rI2xnn7piX9TxNtl,afrobeat
4ZejXkTaVyw3KffEcS86ix,afrobeat
7nGzwkF6wwtdgSu94qmqSf,afrobeat
3HXwqoy1n9IEJVEnL6CC1E,afrobeat
73YJWP6w5D84mED9wQodIE,afrobeat
7syRb4LX1tdcCceUX0Q764,afrobeat
1qlSlUzvKDuBlETIxwmVJF,afrobeat
1401jEwuaQoh40lXA07jUg,afrobeat
7pW8qktBmU1SLIDeiVb8PP,afrobeat
2WaesAINqa4dKnLVu8JQKS,afrobeat
1u5CtLtLmmY4KIe4k94XtA,afrobeat
75lisbgzhfJdIt5YdPuAWP,afrobeat
0BkI4Yoh4a6p3v0PXogsjs,afrobeat
1Bx3trnFdCStyiV5PF0vkj,afrobeat
7uiNQlqo95kRej5PcPrq4U,afrobeat
6MMXwZyjQhw6HaIwFGW0JI,afrobeat
5ubvcUYndr5yA09c1OynaB,afrobeat
5gXeGIJCGNycRlkoBIpBeJ,afrobeat
6KKIxIWUL2dOn4CxmvY0H9,afrobeat
77bHEazbuFqK3tTvoHFWQ3,afrobeat
6yJUTxxr6IDc6A9nsQAoGy,afrobeat
34Qr17Bzt50nD101GsIsh8,afrobeat
6mmyRIjtOmYDYxaFRDByfY,afrobeat
6Pwk5rWWIkBgwkl62lXjBp,afrobeat
6DBqULxLjq66GX2dim7opR,afrobeat
04fpUM7YWaU5EQEohGpw4y,afrobeat
3i0diO0lN4p4tfvomLBKNP,afrobeat
3yw51GwjMWYYK9RkNfcHr9,afrobeat
78U7dsruM76CzAnTSZ4npT,afrobeat
2J151Q4dYeMJ4y4scrmrjE,afrobeat
3mNtJ94LS5gTrclSCE9w9r,afrobeat
4iJpsYr99D3Me2baq7kke9,afrobeat
0CDucx9lKxuCZplLXUz0iX,afrobeat
64hHlwJnvR9bOgSF5fYXjN,afrobeat
3yTF02CGqSPhca4sRk2rsw,afrobeat
7iX4C1EgJgtt5ocP5IRrMt,afrobeat
6SRpVxkMTYbFSrTt9b7Kri,afrobeat
1o4uajX6p6vKceoABwOwFP,afrobeat
7AiUG3LelStERLJbmEBXjd,afrobeat
7cQj1y3ggERp3Jx0NdHIko,afrobeat
4fvsRG68AC7biwypJu6nUX,afrobeat
1HFNvYXrTjnYzk1M4SqRc7,afrobeat
1k7UlCzJwIo9Nw3019cTBK,afrobeat
6XuzaFblCTQdVoq4AY75kW,afrobeat
2a4pTooehkmiD7hQ5DeyC5,afrobeat
32d69uoG858viWjUaAndgo,afrobeat
3W515NICo3xbpXaymNDFPx,afrobeat
5YSYkE4AD6KBL7mz5qKuFc,afrobeat
4MTlCpVmNYut1jee7533pS,afrobeat
0sleOewdchPv0eTOHzlYEF,afrobeat
5Gmf4c1oRbQWQgZ8IB7PjU,afrobeat
4dKAXHyIN8xkLTl5OIL9FN,afrobeat
1aAnuZ5RNefagXxjdmu4FI,afrobeat
3BT0bKpJTZWYNuH5epKyOT,afrobeat
7znoPLEFkoV16HW4qTSmXz,afrobeat
3bgEz3NsFjabfbPN6DdOWN,afrobeat
00BHbc5GB5d35gsi8IsmZl,afrobeat
5f7TqGqkS9heMOgduBRaKl,afrobeat
0s3hLSHmF9JBS7bNrx1jRd,afrobeat
6yM82PxMywRHehdoQgQT8p,afrobeat
2yBjFF19OmukrC7deP7LfZ,afrobeat
4PqKGf9O8g1MiVDDDFBK6P,afrobeat
59vZs9bJrEpBQHuK1M3tmS,afrobeat
56YQC28RHtv9Wc5x3NCmYd,afrobeat
5JT2sFsiVIlHOKABecgyR5,afrobeat
1xDeDsNoBNyBidVQKPnWXE,afrobeat
3lG4iaJtEhwBusaLw4vEkG,afrobeat
7ss44maxHhYUu42IVmTafv,afrobeat
6HrYi2gwKxrwEtZX3Orype,afrobeat
2QWJw0nexdBa85pXuEZGsv,afrobeat
4lazLusb1ZU7Fu4AkS8R0B,afrobeat
01SEeuiaCTjEwEIqWVuoKn,afrobeat
5pTo3l7IMXYguYawzpmjFW,afrobeat
7KDiI2Q1pJnZoTpGl7r50f,afrobeat
5U7u0VTIvMeQIbXwNeWO40,afrobeat
3o3cy8oFHup3b095QElRsS,afrobeat
6YGa2YASPRzJWS10Jqa1x9,afrobeat
6lBeSL3pBNopVHTTDorpAj,afrobeat
6IriiwxCgBRs9XvGEl5BQa,afrobeat
3EMMlbloeH6RJ6NZSLl0cK,afrobeat
3nOwK6G0VCRpthKj5Epcuh,afrobeat
0A496x5Uwuivwvive8jEsl,afrobeat
4SkXeoVShiJY17DfB1hp4p,afrobeat
0CDucx9lKxuCZplLXUz0iX,afrobeat
52hUjVBhWrlWt5ErW13yNf,afrobeat
6BPl7VgC0prOHj1dQl6qZE,afrobeat
5OyCifE7MBhhWCTkn5DHVF,afrobeat
2XVK8GPDyGb5dp3r72CyKn,afrobeat
2qPglKAUAM1sDKtfYpuq53,afrobeat
6tzRG7qL0o8OlcXFRESzed,afrobeat
18KoaDzZsY79E3WWggcvTE,afrobeat
4kUuWkPQiI7Zvt9Xlxphsf,afrobeat
6VD3viS5Mcmk2P3BzEq3zK,afrobeat
5JlT1SsR4KxzoFEKV99V0Y,afrobeat
5CeOXM45dY3PTpnouEtQr1,afrobeat
7v47Ay5InDjnSZ3idVlMzS,afrobeat
5yr3x2a1Qoz3cECLhuAbqa,afrobeat
0bv9wYQ6TW0cY3sLW1DDTU,afrobeat
6UUTupboUDGpljQjJhdd2L,afrobeat
29CYvexuGcjWiifRIKmdxt,afrobeat
3UzMktm3erzDU4Y4WFyo9G,afrobeat
3vwdW69EVO94KyexY8gBwA,afrobeat
4Mef75IwSoGHRWf3PtjnWi,afrobeat
5mmcSmznWJiIezoPjbu6KF,afrobeat
1faYHOt0eP5F9uS3RcUcFM,afrobeat
5Q1TfulEAaNZf7uIxkOZay,afrobeat
7d2iYkVDmLMvc6wVR1hs4r,afrobeat
7cvpJTt2UAKaIFh2B1rE2u,afrobeat
5z4Yope4ol84bdZtw1Eo4D,afrobeat
1lDELORqnHLLTe1bYmHLq7,afrobeat
1wlPuhYpOJRPHVUeizRdx2,afrobeat
1eBZiqiFBtiBXQzZ44YY5N,afrobeat
2WTAIaNcsjfyJzzl9XLjmB,afrobeat
2lUeuu1UxjBkYtQQwAKRht,afrobeat
0uu9e9iwcQv2sKAHz3Mafq,afrobeat
4zUHDRC4EJNcLag5uluuNE,afrobeat
01zqlg8u8YHdSNdlgTUJUm,afrobeat
55gxRMB0r52pUZZwh1obnS,afrobeat
0Gk3Y8uDCWdJL5IiqOUkTp,afrobeat
5ggVEWOflHNo46rH3g8U9I,afrobeat
3TJZfAL0EU2Wk4BkmVyUnX,afrobeat
7hfkHZYMlBdKfROLLrlRK8,afrobeat
1YhKAndvOzmyVnomGV7Gs6,afrobeat
5HIZ8V82BzmcQUwTqZK5J2,afrobeat
34udfDpMhPKGji6QeMNjcK,afrobeat
38G0crZCYBRSt0EbouSqRE,afrobeat
5xngYNRSS4yw9yOdR3aUJc,afrobeat
6jD9BgDo4f1WonqR7xnayH,afrobeat
3bXKRQis9u0Xzl3h9nwhvj,afrobeat
1n3lpr7sd7kCA3rq24LZ9G,afrobeat
0ejL4yYcCqLwr02rs9SkFb,afrobeat
1gmB9ZIb7nv6eNtzt6UTAC,afrobeat
1WdixZ4J8I8hlgCIEqZkdc,afrobeat
1rduJR6a97jLaoU45w7R6n,afrobeat
0F7SrgvWE55PgFxxsUe96v,afrobeat
617OBG0RevNKiTGokVqhmt,afrobeat
5Qo0FGH6UcFtSFJ7k0sD1v,afrobeat
5gq3egwoV2pToWU5goXEvi,afrobeat
5yttdWLpQ3yL09P0tSqM5E,afrobeat
3WRLUvhaIpFnXBR9aRvOGc,afrobeat
6BlLBH67HrKOsFyGTzI9Yi,afrobeat
2lXOcxoc8Ye5AXIG7Lhpey,afrobeat
1cGpjqxs56wNKE6LOBnUcD,afrobeat
